Timestamp,Asset_ID,Latitude,Longitude,Inventory_Level,Shipment_Status,Temperature,Humidity,Traffic_Status,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Logistics_Delay_Reason,Asset_Utilization,Demand_Forecast,Logistics_Delay,Date,Time,Month,Weekday,Hour
2024-01-03 13:08:23,1,-43.2004,134.8572,191,2,24.0,59.7,0,51,268,8,2,97.0,111,0,2024-01-03,13:08:23,January,Wednesday,13
2024-12-08 00:24:42,2,-79.6372,-111.7492,171,0,21.3,58.7,1,10,292,4,1,65.0,184,1,2024-12-08,00:24:42,December,Sunday,0
2024-09-13 08:58:09,5,66.838,-175.1681,113,0,28.9,56.3,2,22,417,6,3,60.8,142,1,2024-09-13,08:58:09,September,Friday,8
2024-07-31 22:16:07,4,13.7736,12.9911,298,2,18.8,79.5,1,51,393,4,1,74.6,110,0,2024-07-31,22:16:07,July,Wednesday,22
2024-11-25 22:59:58,8,-66.2696,-82.0579,184,1,26.0,59.6,2,34,235,6,0,66.7,299,1,2024-11-25,22:59:58,November,Monday,22
2024-05-30 15:40:45,4,5.1238,-67.8583,298,1,18.9,65.9,1,41,269,2,2,64.8,234,0,2024-05-30,15:40:45,May,Thursday,15
2024-03-05 20:59:12,3,-85.8715,-162.7167,439,0,25.1,66.1,0,46,151,4,2,79.2,209,1,2024-03-05,20:59:12,March,Tuesday,20
2024-08-20 15:30:04,3,86.2679,-50.7895,142,0,28.0,67.2,2,49,458,8,1,92.5,224,1,2024-08-20,15:30:04,August,Tuesday,15
2024-09-19 12:19:09,6,21.3104,-80.5292,202,1,18.5,69.5,2,54,261,3,2,62.5,213,1,2024-09-19,12:19:09,September,Thursday,12
2024-03-02 15:37:45,3,-2.2841,23.4152,418,0,29.6,67.4,2,54,199,9,1,99.9,215,1,2024-03-02,15:37:45,March,Saturday,15
2024-02-24 23:02:05,4,-23.4709,54.5265,458,0,23.3,58.6,2,43,372,10,0,92.9,262,1,2024-02-24,23:02:05,February,Saturday,23
2024-03-05 11:20:37,8,44.5052,-178.7281,313,2,18.7,74.7,2,16,284,3,0,69.0,105,1,2024-03-05,11:20:37,March,Tuesday,11
2024-03-04 23:34:51,9,-8.1413,92.8681,457,0,18.2,62.6,1,18,217,9,2,97.8,199,1,2024-03-04,23:34:51,March,Monday,23
2024-06-30 04:33:59,2,0.7118,108.5142,298,1,27.8,76.9,2,18,414,5,2,72.2,164,1,2024-06-30,04:33:59,June,Sunday,4
2024-12-02 10:19:46,4,43.2255,-143.0415,106,0,23.7,74.7,2,14,442,4,0,83.6,276,1,2024-12-02,10:19:46,December,Monday,10
2024-08-14 11:03:17,6,61.8047,-72.1219,293,1,28.5,59.3,0,50,168,4,3,67.2,199,0,2024-08-14,11:03:17,August,Wednesday,11
2024-09-13 03:11:29,9,-42.6929,46.2525,301,0,19.2,57.6,2,16,256,6,2,65.4,148,1,2024-09-13,03:11:29,September,Friday,3
2024-12-29 18:21:59,0,-78.0755,-11.8927,287,2,25.2,51.8,1,34,399,2,0,85.0,124,0,2024-12-29,18:21:59,December,Sunday,18
2024-11-19 13:53:15,5,65.5547,-128.3673,237,2,23.4,53.3,1,38,109,2,0,87.9,157,0,2024-11-19,13:53:15,November,Tuesday,13
2024-05-27 07:26:13,0,-19.5574,-65.5493,258,2,25.2,67.6,0,32,484,7,1,98.8,191,0,2024-05-27,07:26:13,May,Monday,7
2024-11-19 20:03:10,3,17.7083,-162.0043,480,2,27.1,76.3,2,22,497,9,1,74.9,183,1,2024-11-19,20:03:10,November,Tuesday,20
2024-09-18 23:04:24,8,-52.1686,-175.6269,441,2,22.6,53.3,0,29,343,3,0,86.5,172,0,2024-09-18,23:04:24,September,Wednesday,23
2024-12-16 02:17:00,6,-84.2375,76.9339,346,2,21.6,65.2,0,43,402,8,1,96.4,157,0,2024-12-16,02:17:00,December,Monday,2
2024-09-29 19:01:01,2,-7.599,-78.7489,205,2,23.6,76.2,2,41,324,2,2,73.8,153,1,2024-09-29,19:01:01,September,Sunday,19
2024-03-29 01:23:19,2,36.621,97.2194,477,0,25.1,50.3,1,32,297,7,1,96.4,212,1,2024-03-29,01:23:19,March,Friday,1
2024-07-26 10:09:34,9,-7.9899,-23.5723,355,0,19.8,60.9,0,24,226,9,3,62.8,243,1,2024-07-26,10:09:34,July,Friday,10
2024-12-19 10:36:22,4,-68.5749,106.2112,148,1,23.3,59.1,1,53,161,10,3,65.7,189,0,2024-12-19,10:36:22,December,Thursday,10
2024-06-14 10:30:32,6,-86.6472,76.1641,190,0,27.8,62.2,1,41,238,2,2,90.2,122,1,2024-06-14,10:30:32,June,Friday,10
2024-01-06 05:22:59,1,-20.073,169.5863,356,0,24.8,70.0,1,37,345,3,1,84.0,245,1,2024-01-06,05:22:59,January,Saturday,5
2024-09-17 17:56:29,2,8.0303,137.6073,228,1,18.3,52.3,0,57,350,3,1,76.5,285,0,2024-09-17,17:56:29,September,Tuesday,17
2024-12-29 17:13:45,6,-58.6706,162.7699,437,2,20.9,55.2,0,44,336,7,3,88.6,118,0,2024-12-29,17:13:45,December,Sunday,17
2024-11-30 16:53:31,1,63.6092,-40.4852,295,0,20.3,68.6,1,29,249,6,2,63.2,295,1,2024-11-30,16:53:31,November,Saturday,16
2024-10-20 11:54:15,3,69.9178,-25.7593,365,2,30.0,60.0,0,18,215,5,1,95.8,201,0,2024-10-20,11:54:15,October,Sunday,11
2024-06-08 16:49:23,1,27.3884,-85.6938,117,0,23.9,64.3,0,16,175,8,0,73.9,270,1,2024-06-08,16:49:23,June,Saturday,16
2024-09-11 09:02:01,6,5.5363,-6.3698,202,0,25.9,62.3,2,11,249,4,2,98.0,131,1,2024-09-11,09:02:01,September,Wednesday,9
2024-11-08 14:19:44,1,-47.9174,-44.4673,408,0,29.9,58.9,2,25,390,8,2,61.5,117,1,2024-11-08,14:19:44,November,Friday,14
2024-06-15 14:24:59,2,-58.2884,-53.9833,277,2,18.2,75.1,0,60,122,10,2,65.0,147,0,2024-06-15,14:24:59,June,Saturday,14
2024-05-16 01:51:29,1,44.4715,61.1203,430,0,25.0,53.4,1,30,251,4,0,77.6,119,1,2024-05-16,01:51:29,May,Thursday,1
2024-03-26 14:40:33,7,-73.5735,153.529,451,0,21.3,67.2,1,24,187,8,2,69.3,221,1,2024-03-26,14:40:33,March,Tuesday,14
2024-04-05 15:36:59,8,-39.3967,15.6452,421,1,26.0,78.1,2,29,379,5,1,81.0,118,1,2024-04-05,15:36:59,April,Friday,15
2024-11-13 03:59:13,9,-46.8183,81.9142,175,2,29.6,66.0,0,34,467,9,3,98.3,220,0,2024-11-13,03:59:13,November,Wednesday,3
2024-06-13 01:08:32,2,57.3299,-54.7962,357,2,27.4,55.5,1,43,207,2,3,60.5,111,0,2024-06-13,01:08:32,June,Thursday,1
2024-01-21 09:04:01,9,86.1935,59.4987,419,1,26.5,56.2,1,15,277,2,3,68.3,280,0,2024-01-21,09:04:01,January,Sunday,9
2024-10-05 14:23:31,7,59.8543,-132.3865,455,1,19.8,67.6,0,22,301,3,1,68.2,254,0,2024-10-05,14:23:31,October,Saturday,14
2024-04-21 07:25:56,2,-41.7908,84.2001,438,0,24.3,78.8,1,33,322,7,3,79.0,206,1,2024-04-21,07:25:56,April,Sunday,7
2024-04-24 22:27:28,6,-3.7401,43.2693,497,2,28.2,68.2,1,47,184,6,1,63.8,251,0,2024-04-24,22:27:28,April,Wednesday,22
2024-02-10 07:01:26,8,-27.0196,-24.081,410,2,29.8,76.2,1,52,152,2,0,76.6,149,0,2024-02-10,07:01:26,February,Saturday,7
2024-09-26 16:59:08,7,-53.7107,-60.5951,306,1,21.5,78.5,0,48,317,7,3,92.8,231,0,2024-09-26,16:59:08,September,Thursday,16
2024-08-09 14:23:12,3,65.9866,135.5421,209,0,18.6,69.6,2,50,357,10,1,92.9,125,1,2024-08-09,14:23:12,August,Friday,14
2024-01-05 21:06:52,4,-77.8133,-89.1179,155,0,30.0,64.5,1,33,342,6,3,88.2,179,1,2024-01-05,21:06:52,January,Friday,21
2024-11-30 06:40:13,3,22.3036,59.4689,318,0,25.8,79.5,1,11,161,10,2,90.0,191,1,2024-11-30,06:40:13,November,Saturday,6
2024-09-11 08:19:18,9,-10.2023,76.7946,422,1,23.8,62.4,0,10,158,4,1,84.7,294,0,2024-09-11,08:19:18,September,Wednesday,8
2024-10-05 23:57:35,2,-9.1011,102.9819,450,2,22.8,58.7,1,45,421,9,2,90.0,240,0,2024-10-05,23:57:35,October,Saturday,23
2024-10-15 14:03:52,4,-85.2973,149.0859,221,1,21.6,67.7,2,39,430,6,1,71.9,286,1,2024-10-15,14:03:52,October,Tuesday,14
2024-07-04 09:22:46,7,-13.1977,107.4226,271,1,18.7,75.4,0,37,210,10,1,72.0,120,0,2024-07-04,09:22:46,July,Thursday,9
2024-08-21 17:20:39,4,-77.327,-33.6001,402,0,18.7,59.6,1,16,454,1,1,62.9,274,1,2024-08-21,17:20:39,August,Wednesday,17
2024-07-03 06:32:35,0,-36.3388,69.5488,119,2,24.4,68.2,2,60,125,3,2,81.6,106,1,2024-07-03,06:32:35,July,Wednesday,6
2024-02-20 17:37:42,6,-35.4951,105.3877,385,1,26.1,68.3,0,38,114,6,3,64.6,190,0,2024-02-20,17:37:42,February,Tuesday,17
2024-05-25 03:48:33,4,-50.7255,49.2993,443,1,23.6,66.6,1,42,333,9,1,93.1,143,0,2024-05-25,03:48:33,May,Saturday,3
2024-05-28 16:24:39,4,-85.6005,35.8883,271,2,23.6,74.2,0,30,214,5,1,72.1,132,0,2024-05-28,16:24:39,May,Tuesday,16
2024-09-07 10:37:29,3,-15.3475,13.3516,133,0,29.4,51.6,0,31,485,3,3,90.1,172,1,2024-09-07,10:37:29,September,Saturday,10
2024-08-20 15:07:20,4,36.4573,-60.8255,388,0,23.1,64.8,1,23,329,1,0,89.2,296,1,2024-08-20,15:07:20,August,Tuesday,15
2024-11-11 19:15:19,0,40.9268,-145.299,429,2,20.9,68.0,2,50,196,10,0,72.9,123,1,2024-11-11,19:15:19,November,Monday,19
2024-05-27 08:38:06,6,-66.0724,48.2597,145,1,18.8,62.6,1,14,408,9,3,81.3,138,0,2024-05-27,08:38:06,May,Monday,8
2024-04-05 18:56:43,0,24.1971,18.693,135,1,20.1,53.8,1,21,108,10,1,92.0,243,0,2024-04-05,18:56:43,April,Friday,18
2024-07-23 15:08:30,5,46.8609,37.8235,442,0,22.2,65.4,1,33,492,5,3,86.4,145,1,2024-07-23,15:08:30,July,Tuesday,15
2024-03-04 09:24:45,1,-56.7854,25.8691,342,1,27.2,55.1,2,22,326,2,2,64.4,300,1,2024-03-04,09:24:45,March,Monday,9
2024-01-03 12:49:48,1,-35.4329,9.9153,308,0,25.2,52.5,2,19,475,8,0,95.0,206,1,2024-01-03,12:49:48,January,Wednesday,12
2024-04-05 20:20:25,7,63.6965,-131.1519,358,0,21.6,61.7,0,23,127,6,2,85.7,199,1,2024-04-05,20:20:25,April,Friday,20
2024-05-08 10:09:06,6,-43.4171,160.8423,128,0,23.0,69.7,0,30,462,8,2,76.7,105,1,2024-05-08,10:09:06,May,Wednesday,10
2024-07-07 19:49:15,2,-82.7058,-62.704,426,0,24.2,75.7,0,51,303,10,0,94.1,160,1,2024-07-07,19:49:15,July,Sunday,19
2024-11-26 22:45:24,6,-75.3211,-58.7749,349,1,21.1,54.1,1,47,290,5,2,70.4,233,0,2024-11-26,22:45:24,November,Tuesday,22
2024-01-04 03:12:31,4,-50.7085,-85.4515,173,2,23.1,56.0,2,50,440,3,0,73.4,289,1,2024-01-04,03:12:31,January,Thursday,3
2024-07-31 14:59:23,1,70.7101,-175.9865,184,0,24.5,54.9,1,23,159,7,1,60.2,120,1,2024-07-31,14:59:23,July,Wednesday,14
2024-05-23 23:23:37,5,-71.1004,-147.757,318,0,25.5,64.3,2,15,215,8,1,69.1,158,1,2024-05-23,23:23:37,May,Thursday,23
2024-07-04 00:05:02,3,-76.8972,-3.6358,288,1,24.7,67.4,1,37,230,7,0,65.0,259,0,2024-07-04,00:05:02,July,Thursday,0
2024-08-18 23:25:47,6,39.7998,58.7461,317,1,18.5,66.0,2,36,465,1,0,68.0,180,1,2024-08-18,23:25:47,August,Sunday,23
2024-10-23 15:20:16,7,78.5954,-173.0016,122,2,26.7,73.2,0,37,128,9,2,81.4,174,0,2024-10-23,15:20:16,October,Wednesday,15
2024-07-02 16:40:43,4,-53.5264,13.0019,291,1,24.2,67.0,2,29,431,9,1,90.1,172,1,2024-07-02,16:40:43,July,Tuesday,16
2024-01-10 16:52:14,0,49.3049,-55.6493,199,1,23.4,64.4,2,59,476,10,1,81.3,123,1,2024-01-10,16:52:14,January,Wednesday,16
2024-10-25 16:02:14,8,72.9981,12.4029,488,1,21.9,75.8,1,30,147,3,0,81.6,252,0,2024-10-25,16:02:14,October,Friday,16
2024-02-27 21:46:02,0,80.4177,-39.9632,445,0,20.6,68.2,0,41,418,9,2,93.6,184,1,2024-02-27,21:46:02,February,Tuesday,21
2024-08-06 04:29:22,2,-51.0247,1.8063,247,0,19.3,62.9,0,55,466,2,3,78.0,183,1,2024-08-06,04:29:22,August,Tuesday,4
2024-09-09 18:54:20,4,5.2922,172.6376,351,2,29.7,52.1,0,41,330,8,3,94.5,108,0,2024-09-09,18:54:20,September,Monday,18
2024-01-21 12:56:09,0,54.3099,-98.941,311,0,28.9,77.8,2,43,415,1,0,76.4,210,1,2024-01-21,12:56:09,January,Sunday,12
2024-10-23 21:11:00,5,-3.8161,-159.7257,495,1,29.5,50.6,1,58,179,3,0,72.3,245,0,2024-10-23,21:11:00,October,Wednesday,21
2024-03-22 03:06:23,3,-69.8431,-171.5361,237,2,23.6,62.7,1,35,323,9,3,66.8,267,0,2024-03-22,03:06:23,March,Friday,3
2024-09-07 01:58:48,2,9.3528,120.0011,290,1,28.7,72.6,0,45,151,8,1,81.7,280,0,2024-09-07,01:58:48,September,Saturday,1
2024-02-13 05:24:13,2,-74.3396,-150.6339,111,0,22.7,75.6,0,47,207,4,2,60.4,131,1,2024-02-13,05:24:13,February,Tuesday,5
2024-01-30 15:36:36,2,-62.0623,133.8872,373,0,27.6,65.8,2,23,396,1,1,79.3,126,1,2024-01-30,15:36:36,January,Tuesday,15
2024-03-06 06:10:28,1,-53.1354,-164.488,458,2,25.5,52.1,1,32,183,6,3,93.5,154,0,2024-03-06,06:10:28,March,Wednesday,6
2024-10-31 07:46:12,4,85.0389,-138.3248,354,2,24.7,64.1,1,15,298,4,0,71.9,162,0,2024-10-31,07:46:12,October,Thursday,7
2024-06-21 10:02:05,3,48.9598,-160.9134,165,0,28.8,51.6,2,49,410,8,0,88.4,291,1,2024-06-21,10:02:05,June,Friday,10
2024-07-25 17:59:38,8,44.3639,134.3967,471,0,19.8,55.2,0,36,369,6,0,94.7,183,1,2024-07-25,17:59:38,July,Thursday,17
2024-02-21 22:00:35,8,-33.1628,143.557,410,1,27.5,58.5,1,21,439,9,0,72.4,182,0,2024-02-21,22:00:35,February,Wednesday,22
2024-06-22 06:59:47,8,-61.1518,140.8152,407,2,19.9,50.7,2,55,421,1,0,87.2,237,1,2024-06-22,06:59:47,June,Saturday,6
2024-02-09 21:00:56,1,-87.8115,97.0492,134,1,19.5,75.3,0,45,424,6,3,80.9,175,0,2024-02-09,21:00:56,February,Friday,21
2024-12-16 00:30:52,1,-48.3575,115.8351,394,0,26.9,62.1,1,29,419,10,2,90.7,139,1,2024-12-16,00:30:52,December,Monday,0
2024-03-22 23:53:31,1,-59.5674,11.3653,480,0,23.9,57.9,2,57,204,6,2,62.3,146,1,2024-03-22,23:53:31,March,Friday,23
2024-07-26 08:02:20,7,-37.2055,79.4485,159,2,25.6,76.6,0,25,213,5,3,82.2,144,0,2024-07-26,08:02:20,July,Friday,8
2024-04-11 04:50:12,8,38.1095,164.7654,131,0,19.1,73.3,2,10,353,3,3,89.4,149,1,2024-04-11,04:50:12,April,Thursday,4
2024-05-31 15:07:16,0,-20.0991,20.1825,224,0,20.2,58.9,2,34,166,6,0,84.6,105,1,2024-05-31,15:07:16,May,Friday,15
2024-04-12 15:44:47,1,89.3898,-93.1034,120,1,22.6,56.4,0,60,151,9,3,69.9,194,0,2024-04-12,15:44:47,April,Friday,15
2024-03-14 18:05:27,4,85.8393,74.4208,321,0,30.0,75.4,2,14,391,1,2,67.3,138,1,2024-03-14,18:05:27,March,Thursday,18
2024-08-09 21:10:15,0,29.5637,-162.339,238,1,26.6,50.9,2,59,160,1,0,76.8,233,1,2024-08-09,21:10:15,August,Friday,21
2024-09-18 10:59:43,0,13.5274,-108.9153,297,2,18.1,77.3,0,22,376,10,2,80.2,168,0,2024-09-18,10:59:43,September,Wednesday,10
2024-03-13 21:43:28,2,49.8896,46.7765,219,1,22.3,56.9,2,44,144,8,2,62.2,188,1,2024-03-13,21:43:28,March,Wednesday,21
2024-08-17 04:39:18,3,61.9951,28.0639,204,2,29.8,58.9,2,10,484,3,3,93.0,238,1,2024-08-17,04:39:18,August,Saturday,4
2024-01-31 00:01:35,0,88.3545,123.8561,469,2,21.5,52.2,2,56,405,10,3,95.5,135,1,2024-01-31,00:01:35,January,Wednesday,0
2024-02-27 17:30:37,9,-1.4258,112.8174,146,0,24.2,72.4,0,22,321,9,0,88.2,190,1,2024-02-27,17:30:37,February,Tuesday,17
2024-09-22 00:34:04,3,-18.3801,-175.0496,215,1,18.9,63.4,2,57,382,4,3,71.2,274,1,2024-09-22,00:34:04,September,Sunday,0
2024-10-03 07:58:45,3,72.6206,46.1393,454,2,22.8,73.3,2,45,276,5,3,87.4,261,1,2024-10-03,07:58:45,October,Thursday,7
2024-08-14 19:26:01,4,-10.0844,-0.6042,145,1,29.2,67.3,0,36,230,4,1,85.3,269,0,2024-08-14,19:26:01,August,Wednesday,19
2024-12-24 21:30:03,1,73.6225,125.9589,410,1,18.8,78.0,2,35,228,2,0,92.1,111,1,2024-12-24,21:30:03,December,Tuesday,21
2024-07-16 21:14:02,4,-67.5109,-162.0537,350,0,21.8,60.4,0,15,238,3,3,81.1,300,1,2024-07-16,21:14:02,July,Tuesday,21
2024-12-01 17:38:54,0,-4.42,-44.1619,474,0,29.5,51.1,1,34,136,8,2,67.8,268,1,2024-12-01,17:38:54,December,Sunday,17
2024-10-08 12:36:02,0,-31.9299,48.9536,357,1,20.9,50.9,1,30,495,1,3,65.6,288,0,2024-10-08,12:36:02,October,Tuesday,12
2024-05-27 19:21:26,0,-84.5861,-56.9044,171,2,28.8,59.3,0,56,437,10,2,99.6,235,0,2024-05-27,19:21:26,May,Monday,19
2024-03-21 22:22:44,3,-20.6577,-86.8013,137,1,24.0,78.0,2,29,425,7,3,69.4,270,1,2024-03-21,22:22:44,March,Thursday,22
2024-05-04 10:52:10,3,-56.5959,153.5316,147,1,24.9,67.6,2,57,157,4,1,62.1,261,1,2024-05-04,10:52:10,May,Saturday,10
2024-05-11 12:13:27,5,20.6546,79.9499,194,2,22.9,69.7,0,11,140,4,3,84.7,293,0,2024-05-11,12:13:27,May,Saturday,12
2024-12-28 20:25:19,5,-19.7553,54.2697,291,0,24.1,70.8,2,25,414,8,2,99.4,225,1,2024-12-28,20:25:19,December,Saturday,20
2024-04-06 01:48:36,3,68.0702,98.5995,176,1,29.5,61.9,0,31,306,6,3,73.5,217,0,2024-04-06,01:48:36,April,Saturday,1
2024-08-12 10:11:42,4,25.964,-133.3578,240,2,27.4,72.9,1,29,272,8,0,72.3,106,0,2024-08-12,10:11:42,August,Monday,10
2024-02-08 10:12:13,0,-86.701,-140.0339,412,0,23.8,71.6,2,54,301,6,3,76.8,183,1,2024-02-08,10:12:13,February,Thursday,10
2024-10-02 18:31:19,2,-35.9441,-133.4183,359,1,22.6,72.9,0,60,142,4,1,78.5,255,0,2024-10-02,18:31:19,October,Wednesday,18
2024-11-25 18:46:06,8,62.9176,116.017,491,2,20.6,74.7,1,16,183,7,3,60.3,273,0,2024-11-25,18:46:06,November,Monday,18
2024-03-28 14:33:39,3,69.7549,-126.8123,130,0,29.9,65.0,1,50,385,10,1,72.6,106,1,2024-03-28,14:33:39,March,Thursday,14
2024-12-14 12:42:18,8,-0.5355,120.9793,336,2,22.1,75.2,1,33,443,5,0,73.2,186,0,2024-12-14,12:42:18,December,Saturday,12
2024-03-13 18:47:10,9,57.9277,-106.3278,330,2,29.5,68.5,0,14,358,1,0,70.0,283,0,2024-03-13,18:47:10,March,Wednesday,18
2024-02-28 00:53:35,6,-86.177,112.1068,118,2,25.1,59.5,0,36,200,1,2,80.6,239,0,2024-02-28,00:53:35,February,Wednesday,0
2024-10-18 21:26:27,2,-9.2728,-173.0699,147,2,21.6,52.0,0,24,187,7,1,71.0,173,0,2024-10-18,21:26:27,October,Friday,21
2024-01-11 03:09:35,3,-84.3224,76.1163,258,1,23.3,71.8,2,20,466,7,1,80.6,277,1,2024-01-11,03:09:35,January,Thursday,3
2024-09-25 09:44:50,7,-27.8806,-32.4778,315,0,21.7,54.9,2,51,479,7,1,83.7,293,1,2024-09-25,09:44:50,September,Wednesday,9
2024-06-26 20:47:39,8,-48.8409,171.332,233,0,25.3,52.8,1,19,123,7,3,92.3,192,1,2024-06-26,20:47:39,June,Wednesday,20
2024-02-24 07:23:53,4,28.627,162.8857,282,1,18.4,68.8,2,16,281,4,0,78.8,285,1,2024-02-24,07:23:53,February,Saturday,7
2024-02-04 20:41:18,2,-7.2601,52.512,117,0,28.0,73.9,2,55,156,10,3,63.7,277,1,2024-02-04,20:41:18,February,Sunday,20
2024-02-28 18:13:16,0,-16.8576,-8.0033,242,2,23.7,56.0,1,41,190,5,1,61.8,265,0,2024-02-28,18:13:16,February,Wednesday,18
2024-04-27 15:33:04,8,-42.1652,-40.9587,497,1,24.1,77.5,0,39,319,10,1,60.0,224,0,2024-04-27,15:33:04,April,Saturday,15
2024-10-27 00:36:59,1,4.2073,-152.132,384,0,25.6,78.8,1,52,161,10,0,83.6,161,1,2024-10-27,00:36:59,October,Sunday,0
2024-01-08 09:23:32,9,7.8031,43.4739,258,1,26.8,60.5,0,12,413,8,3,86.9,207,0,2024-01-08,09:23:32,January,Monday,9
2024-04-01 18:35:37,4,-6.8792,165.0017,258,1,29.4,66.1,2,54,395,2,0,71.4,256,1,2024-04-01,18:35:37,April,Monday,18
2024-03-05 12:35:28,7,60.6073,74.3625,291,2,26.9,52.3,2,34,253,2,1,94.9,228,1,2024-03-05,12:35:28,March,Tuesday,12
2024-08-22 06:38:15,9,-87.2317,143.0006,135,0,29.0,62.2,2,24,155,3,0,69.4,196,1,2024-08-22,06:38:15,August,Thursday,6
2024-01-20 14:38:55,1,38.825,-51.8451,437,0,23.3,61.6,2,45,177,5,0,93.3,106,1,2024-01-20,14:38:55,January,Saturday,14
2024-07-06 18:05:23,9,-53.5255,-1.9486,441,0,23.1,57.1,0,55,490,10,3,65.1,289,1,2024-07-06,18:05:23,July,Saturday,18
2024-05-12 20:36:13,6,71.1182,-120.1134,268,0,20.3,78.1,1,30,102,6,3,91.7,132,1,2024-05-12,20:36:13,May,Sunday,20
2024-11-20 15:27:33,2,-78.4902,-101.3255,142,0,24.0,51.6,0,40,160,7,2,70.0,276,1,2024-11-20,15:27:33,November,Wednesday,15
2024-08-14 18:56:46,9,35.0933,-170.9221,264,2,25.3,55.2,0,51,213,10,0,85.5,173,0,2024-08-14,18:56:46,August,Wednesday,18
2024-10-02 10:12:30,3,67.0296,-18.7078,426,0,25.3,56.8,0,15,241,5,1,83.5,224,1,2024-10-02,10:12:30,October,Wednesday,10
2024-04-04 17:32:05,8,-29.6573,-37.6029,214,0,24.3,56.9,0,35,497,6,3,70.2,111,1,2024-04-04,17:32:05,April,Thursday,17
2024-01-08 21:16:45,5,-9.1109,76.762,123,1,19.3,63.4,1,35,303,3,2,64.9,240,0,2024-01-08,21:16:45,January,Monday,21
2024-04-02 22:44:27,7,50.7076,-21.7653,295,2,22.2,64.9,2,19,385,9,3,77.1,235,1,2024-04-02,22:44:27,April,Tuesday,22
2024-04-09 22:12:14,5,48.352,-54.56,378,2,23.3,78.7,0,17,364,8,0,96.1,230,0,2024-04-09,22:12:14,April,Tuesday,22
2024-07-08 11:01:23,4,-39.7867,81.5636,209,0,19.3,51.0,1,18,443,2,0,91.5,213,1,2024-07-08,11:01:23,July,Monday,11
2024-03-21 10:50:41,6,36.5436,71.7597,325,0,28.8,55.0,0,56,316,4,3,77.8,300,1,2024-03-21,10:50:41,March,Thursday,10
2024-11-22 22:18:41,6,32.8663,-79.992,362,0,21.7,54.6,2,22,441,3,2,74.6,194,1,2024-11-22,22:18:41,November,Friday,22
2024-04-24 00:08:50,4,-0.1019,99.8069,451,1,27.5,56.7,0,23,446,6,1,62.1,203,0,2024-04-24,00:08:50,April,Wednesday,0
2024-06-05 08:51:03,9,-56.8231,71.5841,201,2,27.5,53.1,0,10,169,3,2,65.1,242,0,2024-06-05,08:51:03,June,Wednesday,8
2024-03-01 10:10:16,3,-61.9668,113.8899,442,0,23.6,58.1,0,47,165,1,1,93.3,191,1,2024-03-01,10:10:16,March,Friday,10
2024-07-06 21:09:27,0,-63.8035,61.4571,274,2,19.3,70.3,1,26,404,7,3,81.0,141,0,2024-07-06,21:09:27,July,Saturday,21
2024-11-28 16:05:59,5,-31.7275,-28.5676,180,2,24.9,68.9,0,14,189,3,1,89.4,275,0,2024-11-28,16:05:59,November,Thursday,16
2024-03-23 21:22:31,0,69.9959,-10.5335,213,0,22.8,65.0,1,51,361,6,2,74.5,274,1,2024-03-23,21:22:31,March,Saturday,21
2024-04-24 05:44:05,1,-63.1722,145.3756,353,2,22.0,66.8,2,27,327,9,1,71.2,146,1,2024-04-24,05:44:05,April,Wednesday,5
2024-06-11 04:47:07,8,35.7913,6.3765,495,1,20.6,71.5,2,32,166,2,3,62.5,282,1,2024-06-11,04:47:07,June,Tuesday,4
2024-08-12 00:54:08,0,-58.8531,45.0498,162,0,21.3,76.8,1,53,164,3,2,61.6,104,1,2024-08-12,00:54:08,August,Monday,0
2024-05-31 03:05:32,3,49.4007,-106.1531,252,0,28.0,66.5,1,44,298,6,1,72.8,150,1,2024-05-31,03:05:32,May,Friday,3
2024-04-05 10:26:33,2,8.4222,-69.7522,361,1,19.5,78.6,0,21,358,9,3,93.0,235,0,2024-04-05,10:26:33,April,Friday,10
2024-12-12 16:21:04,6,-6.5166,-143.3822,115,1,29.3,65.1,2,32,445,1,3,79.4,123,1,2024-12-12,16:21:04,December,Thursday,16
2024-02-11 08:18:06,3,-43.1797,-64.4769,172,1,22.5,69.7,2,55,216,9,3,72.1,106,1,2024-02-11,08:18:06,February,Sunday,8
2024-10-11 15:23:47,8,45.047,69.7014,403,2,28.2,76.1,2,51,457,7,1,73.9,229,1,2024-10-11,15:23:47,October,Friday,15
2024-06-27 16:27:20,2,-15.8011,138.7785,426,2,22.0,73.1,0,29,392,5,2,94.6,236,0,2024-06-27,16:27:20,June,Thursday,16
2024-09-10 19:47:25,7,-30.8564,26.7562,368,0,26.6,74.9,1,28,341,6,2,97.1,217,1,2024-09-10,19:47:25,September,Tuesday,19
2024-07-02 13:06:51,9,16.0296,-36.3349,173,0,24.9,58.1,0,34,287,9,0,96.8,131,1,2024-07-02,13:06:51,July,Tuesday,13
2024-08-31 20:18:57,9,81.3962,-79.6193,371,2,22.9,67.2,2,35,121,8,3,90.9,213,1,2024-08-31,20:18:57,August,Saturday,20
2024-07-13 00:23:59,4,77.5436,-156.2479,199,0,28.5,68.8,2,18,201,2,0,71.2,181,1,2024-07-13,00:23:59,July,Saturday,0
2024-07-09 10:12:42,4,51.8047,66.0193,319,2,22.3,50.8,0,52,188,8,1,66.4,153,0,2024-07-09,10:12:42,July,Tuesday,10
